path,path_b64,reviewed_object_id,start_line,end_line,classification,batch,status,reviewer,verified_by,finding_ids,notes
tests/unit/services/test_context_field_conversion.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X2NvbnRleHRfZmllbGRfY29udmVyc2lvbi5weQ==,a7e7afae1769b7a5ac5571de9fadcc18d62308d9,1,227,code,BATCH-059,verified,codex-galileo,codex-hypatia,B059-002,BATCH-059 full range independently verified
tests/unit/services/test_context_filter.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X2NvbnRleHRfZmlsdGVyLnB5,2cdbe5fba9860b643ff7e760898fc465bd3d513a,1,205,code,BATCH-059,verified,codex-galileo,codex-hypatia,B059-003,BATCH-059 full range independently verified
tests/unit/services/test_data_aggregation_service.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X2RhdGFfYWdncmVnYXRpb25fc2VydmljZS5weQ==,63504cae9560debdb83734682f4e2ddb62a0cd06,1,218,code,BATCH-059,verified,codex-galileo,codex-hypatia,,BATCH-059 full range independently verified
tests/unit/services/test_definition_generator_context_per007.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X2RlZmluaXRpb25fZ2VuZXJhdG9yX2NvbnRleHRfcGVyMDA3LnB5,1d2c95274619711979dd6a43d73ef343faae891d,1,88,code,BATCH-059,verified,codex-galileo,codex-hypatia,,BATCH-059 full range independently verified
tests/unit/services/test_definition_repository.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X2RlZmluaXRpb25fcmVwb3NpdG9yeS5weQ==,c32d0c49153843a7f578abfda1406b2b75fc6e75,1,1059,code,BATCH-060,verified,codex-galileo,codex-hypatia,B060-002;B060-003,BATCH-060 full range independently verified
tests/unit/services/test_definition_workflow_update_status.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X2RlZmluaXRpb25fd29ya2Zsb3dfdXBkYXRlX3N0YXR1cy5weQ==,a0afd44c43a1c9ecf53cf2c53ad380246713fd1a,1,70,code,BATCH-060,verified,codex-galileo,codex-hypatia,,BATCH-060 full range independently verified
tests/unit/services/test_enrichment_logger_redaction.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X2VucmljaG1lbnRfbG9nZ2VyX3JlZGFjdGlvbi5weQ==,ee66602844d6f08f4038568889a7b49dc3364969,1,114,code,BATCH-060,verified,codex-galileo,codex-hypatia,,BATCH-060 full range independently verified
tests/unit/services/test_evaluation_context_sharing.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X2V2YWx1YXRpb25fY29udGV4dF9zaGFyaW5nLnB5,112dad7dba67cbe87765cefa84c593f46663e181,1,242,code,BATCH-060,verified,codex-galileo,codex-hypatia,B060-004,BATCH-060 full range independently verified
tests/unit/services/test_export_formula_injection.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X2V4cG9ydF9mb3JtdWxhX2luamVjdGlvbi5weQ==,cd6bb1685dec88aa13b30430af3ad8675b98bf52,1,264,code,BATCH-060,verified,codex-galileo,codex-hypatia,,BATCH-060 full range independently verified
tests/unit/services/test_export_path_traversal.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X2V4cG9ydF9wYXRoX3RyYXZlcnNhbC5weQ==,0b0ef886f7fdb31f1fb238fa1d2353f6e8082f91,1,137,code,BATCH-060,verified,codex-galileo,codex-hypatia,,BATCH-060 full range independently verified
tests/unit/services/test_export_service.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X2V4cG9ydF9zZXJ2aWNlLnB5,c5f1655b8a8dd2c111fd9e4f9447eaa80802fb9c,1,292,code,BATCH-060,verified,codex-galileo,codex-hypatia,B060-001,BATCH-060 full range independently verified
tests/unit/services/test_export_stille_overslaan.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X2V4cG9ydF9zdGlsbGVfb3ZlcnNsYWFuLnB5,998f697cceacbdefa110bf820fcd3ba131b5b819,1,295,code,BATCH-061,verified,codex-galileo,codex-hypatia,,BATCH-061 full range independently verified
tests/unit/services/test_modern_web_lookup_service_unit.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X21vZGVybl93ZWJfbG9va3VwX3NlcnZpY2VfdW5pdC5weQ==,845408f0ab64e5bd0464d6a0e38a6de7670dca11,1,398,code,BATCH-061,verified,codex-galileo,codex-hypatia,B061-003,BATCH-061 full range independently verified
tests/unit/services/test_modular_validation_aggregation.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X21vZHVsYXJfdmFsaWRhdGlvbl9hZ2dyZWdhdGlvbi5weQ==,477de249595c1e3fa56d935eae730f24c739db74,1,217,code,BATCH-061,verified,codex-galileo,codex-hypatia,,BATCH-061 full range independently verified
tests/unit/services/test_modular_validation_determinism.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X21vZHVsYXJfdmFsaWRhdGlvbl9kZXRlcm1pbmlzbS5weQ==,144970132c2655b14fada07a6e93d3f2bc9d3402,1,197,code,BATCH-061,verified,codex-galileo,codex-hypatia,,BATCH-061 full range independently verified
tests/unit/services/test_modular_validation_heuristics.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X21vZHVsYXJfdmFsaWRhdGlvbl9oZXVyaXN0aWNzLnB5,906c7d56426e64086e19aa195b022400c93a1be1,1,72,code,BATCH-061,verified,codex-galileo,codex-hypatia,,BATCH-061 full range independently verified
tests/unit/services/test_modular_validation_race_condition.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X21vZHVsYXJfdmFsaWRhdGlvbl9yYWNlX2NvbmRpdGlvbi5weQ==,940bd3cf5a861907fcf07e1047bb849890cd8e99,1,268,code,BATCH-061,verified,codex-galileo,codex-hypatia,B061-001,BATCH-061 full range independently verified
tests/unit/services/test_module_adapter_error_isolation.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X21vZHVsZV9hZGFwdGVyX2Vycm9yX2lzb2xhdGlvbi5weQ==,bb944b2f0fc0e6c9b722b8c73c8345194dbea892,1,54,code,BATCH-061,verified,codex-galileo,codex-hypatia,,BATCH-061 full range independently verified
tests/unit/services/test_pandas3_na_contract.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3BhbmRhczNfbmFfY29udHJhY3QucHk=,c143697709a5e3f1c5f9ce9eb36ca8c538693d6e,1,61,code,BATCH-061,verified,codex-galileo,codex-hypatia,B061-002,BATCH-061 full range independently verified
tests/unit/services/test_security_service.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3NlY3VyaXR5X3NlcnZpY2UucHk=,cc1c31db3674c70675ddb5331dee18c8f2b817f4,1,122,code,BATCH-061,verified,codex-galileo,codex-hypatia,,BATCH-061 full range independently verified
tests/unit/services/test_service_container.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3NlcnZpY2VfY29udGFpbmVyLnB5,f6ee62baeaf4c21ad0f8005cbabff567bc00f35f,1,243,code,BATCH-061,verified,codex-galileo,codex-hypatia,,BATCH-061 full range independently verified
tests/unit/services/test_service_factory.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3NlcnZpY2VfZmFjdG9yeS5weQ==,de66f9e45ad9f8d698e93a6e4550fb1ea4f8420d,1,1230,code,BATCH-062,verified,codex-kierkegaard,codex-root,B062-002,BATCH-062 full range independently verified
tests/unit/services/test_service_factory_overall_score_fix.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3NlcnZpY2VfZmFjdG9yeV9vdmVyYWxsX3Njb3JlX2ZpeC5weQ==,0c5d0ee2e8c6b3893151d5f7b252c71303f8bb6c,1,676,code,BATCH-062,verified,codex-kierkegaard,codex-root,B062-001,BATCH-062 full range independently verified
tests/unit/services/test_service_factory_scores_param.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3NlcnZpY2VfZmFjdG9yeV9zY29yZXNfcGFyYW0ucHk=,f91129c290d24f701ea5e4cef4226d7a6fc6310c,1,85,code,BATCH-062,verified,codex-kierkegaard,codex-root,,BATCH-062 full range independently verified
tests/unit/services/test_silent_failures_2b.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3NpbGVudF9mYWlsdXJlc18yYi5weQ==,b0f3bd40014795c2cd079f604fc9562ed0eb6f9e,1,127,code,BATCH-062,verified,codex-kierkegaard,codex-root,,BATCH-062 full range independently verified
tests/unit/services/test_step2_components.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3N0ZXAyX2NvbXBvbmVudHMucHk=,3970d1998dcf9ff25456c291d187b0ff2e85c488,1,339,code,BATCH-062,verified,codex-kierkegaard,codex-root,B062-003,BATCH-062 full range independently verified
tests/unit/services/test_synonym_orchestrator.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3N5bm9ueW1fb3JjaGVzdHJhdG9yLnB5,8dd928b3337f2cf853d22b70125b11387ea91f78,1,942,code,BATCH-063,verified,codex-kierkegaard,codex-root,,BATCH-063 full range independently verified
tests/unit/services/test_synonym_suggester.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3N5bm9ueW1fc3VnZ2VzdGVyLnB5,d937e2570772d128b062291e41b89b3eb2a08605,1,139,code,BATCH-063,verified,codex-kierkegaard,codex-root,,BATCH-063 full range independently verified
tests/unit/services/test_validation_aggregation_utils.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3ZhbGlkYXRpb25fYWdncmVnYXRpb25fdXRpbHMucHk=,bd541bcfd2cee458bcb1a3270fa870c6af9479bc,1,52,code,BATCH-063,verified,codex-kierkegaard,codex-root,,BATCH-063 full range independently verified
tests/unit/services/test_validation_config_loading.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3ZhbGlkYXRpb25fY29uZmlnX2xvYWRpbmcucHk=,7a4b066ee511d548e3d1a7bb9241256c88d637c2,1,41,code,BATCH-063,verified,codex-kierkegaard,codex-root,,BATCH-063 full range independently verified
tests/unit/services/test_validation_config_overlay.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3ZhbGlkYXRpb25fY29uZmlnX292ZXJsYXkucHk=,4bbccf44ed81135491760b72769150a92f898c8d,1,122,code,BATCH-063,verified,codex-kierkegaard,codex-root,,BATCH-063 full range independently verified
tests/unit/services/test_validation_mappers_schema_compliance.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3ZhbGlkYXRpb25fbWFwcGVyc19zY2hlbWFfY29tcGxpYW5jZS5weQ==,50407da77004e1cfd855ac65c1db50fbe7b69c90,1,72,code,BATCH-063,verified,codex-kierkegaard,codex-root,,BATCH-063 full range independently verified
tests/unit/services/test_web_lookup_wrapper_fallback.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3dlYl9sb29rdXBfd3JhcHBlcl9mYWxsYmFjay5weQ==,8c4ee17f8be638297ad360e7a3e072c06067a2de,1,50,code,BATCH-063,verified,codex-kierkegaard,codex-root,,BATCH-063 full range independently verified
tests/unit/services/test_workflow_service.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3dvcmtmbG93X3NlcnZpY2UucHk=,22f8006431042f95af8d909695fcb24e1d93446b,1,332,code,BATCH-063,verified,codex-kierkegaard,codex-root,B063-001,BATCH-063 full range independently verified
tests/unit/services/validation/__init__.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy92YWxpZGF0aW9uL19faW5pdF9fLnB5,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,0,empty_file,BATCH-063,verified,codex-kierkegaard,codex-root,,BATCH-063 full range independently verified
tests/unit/services/validation/test_astra_validator_cache_bounds.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy92YWxpZGF0aW9uL3Rlc3RfYXN0cmFfdmFsaWRhdG9yX2NhY2hlX2JvdW5kcy5weQ==,73646fda50d01a38636b68be988465fbe7ae44bb,1,74,code,BATCH-063,verified,codex-kierkegaard,codex-root,,BATCH-063 full range independently verified
tests/unit/services/validation/test_mappers.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy92YWxpZGF0aW9uL3Rlc3RfbWFwcGVycy5weQ==,e1af122d41547dd0cdda997b9c551f9715bf3779,1,223,code,BATCH-063,verified,codex-kierkegaard,codex-root,,BATCH-063 full range independently verified
tests/unit/services/validation/test_types.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy92YWxpZGF0aW9uL3Rlc3RfdHlwZXMucHk=,923e91b81ecb7c053bbcef74022c4d7bfaaf366c,1,1471,code,BATCH-064,verified,codex-kierkegaard,codex-root,,BATCH-064 full range independently verified
tests/unit/services/web_lookup/test_brave_search_service.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy93ZWJfbG9va3VwL3Rlc3RfYnJhdmVfc2VhcmNoX3NlcnZpY2UucHk=,f8f9571c9f0945153f31a50f70b4a104e95052b3,1,354,code,BATCH-065,verified,codex-root,codex-galileo,,BATCH-065 full range independently verified
tests/unit/services/web_lookup/test_juridisch_ranker.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy93ZWJfbG9va3VwL3Rlc3RfanVyaWRpc2NoX3Jhbmtlci5weQ==,4fbdce6b1b14cfb1d01d12d30a81614124682125,1,1039,code,BATCH-065,verified,codex-root,codex-galileo,B065-001;B065-003,BATCH-065 full range independently verified
tests/unit/services/web_lookup/test_sru_circuit_breaker.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy93ZWJfbG9va3VwL3Rlc3Rfc3J1X2NpcmN1aXRfYnJlYWtlci5weQ==,3198b01f16c7b4a2d2fdadb4348f3a80db841fd0,1,347,code,BATCH-065,verified,codex-root,codex-galileo,B065-002,BATCH-065 full range independently verified
tests/unit/services/web_lookup/test_sru_namespace_support.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy93ZWJfbG9va3VwL3Rlc3Rfc3J1X25hbWVzcGFjZV9zdXBwb3J0LnB5,2df28d37ca1367c506cee25088c2688115acbba8,1,576,code,BATCH-065,verified,codex-root,codex-galileo,,BATCH-065 full range independently verified
tests/unit/services/web_lookup/test_synonym_service_facade.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy93ZWJfbG9va3VwL3Rlc3Rfc3lub255bV9zZXJ2aWNlX2ZhY2FkZS5weQ==,6a25c733f03bdc42744c2c24544ec259b3aa7859,1,715,code,BATCH-066,verified,codex-hypatia,codex-galileo,B066-004,BATCH-066 full range independently verified
tests/unit/services/web_lookup/test_wikipedia_synonym_extractor.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy93ZWJfbG9va3VwL3Rlc3Rfd2lraXBlZGlhX3N5bm9ueW1fZXh0cmFjdG9yLnB5,22fbb8a6d81e2babc73edc8620516573998f4256,1,624,code,BATCH-066,verified,codex-hypatia,codex-galileo,B066-001;B066-002;B066-003;B066-005,BATCH-066 full range independently verified
tests/unit/test_ai_clients.py,dGVzdHMvdW5pdC90ZXN0X2FpX2NsaWVudHMucHk=,69669f2870d6275afa07f957f1c6e782df4f9e19,1,547,code,BATCH-066,verified,codex-hypatia,codex-galileo,,BATCH-066 full range independently verified
tests/unit/test_ai_service_interface.py,dGVzdHMvdW5pdC90ZXN0X2FpX3NlcnZpY2VfaW50ZXJmYWNlLnB5,bcc87b3376f27199c2f15a25c75979b2445b2476,1,363,code,BATCH-067,verified,codex-hypatia,codex-galileo,,BATCH-067 full range independently verified
tests/unit/test_ai_service_v2_batch.py,dGVzdHMvdW5pdC90ZXN0X2FpX3NlcnZpY2VfdjJfYmF0Y2gucHk=,aa561d65f0f8bc23d00e8f5c94652a96fc6d614f,1,104,code,BATCH-067,verified,codex-hypatia,codex-galileo,B067-001,BATCH-067 full range independently verified
tests/unit/test_ai_service_v2_routing.py,dGVzdHMvdW5pdC90ZXN0X2FpX3NlcnZpY2VfdjJfcm91dGluZy5weQ==,c22f3d5c41ad80722131a265dcae943f0c53da75,1,151,code,BATCH-067,verified,codex-hypatia,codex-galileo,,BATCH-067 full range independently verified
tests/unit/test_anders_edge_cases.py,dGVzdHMvdW5pdC90ZXN0X2FuZGVyc19lZGdlX2Nhc2VzLnB5,03780a03cac0a7fb71381880c3dd96fd81919e6d,1,698,code,BATCH-067,verified,codex-hypatia,codex-galileo,B067-002,BATCH-067 full range independently verified
tests/unit/test_async_security_comprehensive.py,dGVzdHMvdW5pdC90ZXN0X2FzeW5jX3NlY3VyaXR5X2NvbXByZWhlbnNpdmUucHk=,1084ef60c9c762e5e69e1c2bbc494809181b2c1d,1,777,code,BATCH-068,verified,codex-hypatia,codex-galileo,B068-001,BATCH-068 full range independently verified
tests/unit/test_auto_load_edit_tab.py,dGVzdHMvdW5pdC90ZXN0X2F1dG9fbG9hZF9lZGl0X3RhYi5weQ==,bf1f353754ee3864cd3d13546a4456ad4cfdaf08,1,174,code,BATCH-068,verified,codex-hypatia,codex-galileo,B068-002,BATCH-068 full range independently verified
tests/unit/test_cache_monitoring.py,dGVzdHMvdW5pdC90ZXN0X2NhY2hlX21vbml0b3JpbmcucHk=,353d5863b44026cbddbefccd4caefc58ae710a17,1,258,code,BATCH-068,verified,codex-hypatia,codex-galileo,B068-003,BATCH-068 full range independently verified
tests/unit/test_cache_system.py,dGVzdHMvdW5pdC90ZXN0X2NhY2hlX3N5c3RlbS5weQ==,f3d89cbf891bb012aea1a629808951121673cef1,1,667,code,BATCH-068,verified,codex-hypatia,codex-galileo,B068-004,BATCH-068 full range independently verified
tests/unit/test_cache_utilities_comprehensive.py,dGVzdHMvdW5pdC90ZXN0X2NhY2hlX3V0aWxpdGllc19jb21wcmVoZW5zaXZlLnB5,6625ed493b1ea90c49568d4b276863602e023cf7,1,844,code,BATCH-069,verified,codex-galileo,codex-kierkegaard,B069-001;B069-003,BATCH-069 full range independently verified
tests/unit/test_category_models.py,dGVzdHMvdW5pdC90ZXN0X2NhdGVnb3J5X21vZGVscy5weQ==,a344de313805ad55dca872fd58c3e0b4f42d7f4e,1,66,code,BATCH-069,verified,codex-galileo,codex-kierkegaard,,BATCH-069 full range independently verified
tests/unit/test_category_state_manager.py,dGVzdHMvdW5pdC90ZXN0X2NhdGVnb3J5X3N0YXRlX21hbmFnZXIucHk=,a03f5f7091e4dd7910fc58c68ec6ba56f37bbcf9,1,65,code,BATCH-069,verified,codex-galileo,codex-kierkegaard,,BATCH-069 full range independently verified
tests/unit/test_classification_single_path.py,dGVzdHMvdW5pdC90ZXN0X2NsYXNzaWZpY2F0aW9uX3NpbmdsZV9wYXRoLnB5,72664cd14e356b1e0bd201e96099923b06831271,1,447,code,BATCH-069,verified,codex-galileo,codex-kierkegaard,B069-002;B069-004,BATCH-069 full range independently verified
tests/unit/test_complexity_ratchet.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBsZXhpdHlfcmF0Y2hldC5weQ==,d75aabe9b445b427166976534b7def77ccf4a268,1,126,code,BATCH-069,verified,codex-galileo,codex-kierkegaard,,BATCH-069 full range independently verified
tests/unit/test_components_adapter_context_fallback.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBvbmVudHNfYWRhcHRlcl9jb250ZXh0X2ZhbGxiYWNrLnB5,c6cd56913c0db717d8d9d45cdc29d8c0c0a95b5e,1,744,code,BATCH-070,verified,codex-galileo,codex-kierkegaard,,BATCH-070 full range independently verified
tests/unit/test_components_adapter_error_handling.py,dGVzdHMvdW5pdC90ZXN0X2NvbXBvbmVudHNfYWRhcHRlcl9lcnJvcl9oYW5kbGluZy5weQ==,2685b715fee9e57c578eca53bb7a16822ed1f975,1,766,code,BATCH-070,verified,codex-galileo,codex-kierkegaard,,BATCH-070 full range independently verified
tests/unit/test_config_system.py,dGVzdHMvdW5pdC90ZXN0X2NvbmZpZ19zeXN0ZW0ucHk=,1c7962de0e1f076ac326a90c61ca402f5beeacf7,1,666,code,BATCH-070,verified,codex-galileo,codex-kierkegaard,,BATCH-070 full range independently verified
tests/unit/test_config_temperature_override.py,dGVzdHMvdW5pdC90ZXN0X2NvbmZpZ190ZW1wZXJhdHVyZV9vdmVycmlkZS5weQ==,7c9d215da6b69817656b178f93c262bf20373cb8,1,112,code,BATCH-070,verified,codex-galileo,codex-kierkegaard,B070-001,BATCH-070 full range independently verified
tests/unit/test_container.py,dGVzdHMvdW5pdC90ZXN0X2NvbnRhaW5lci5weQ==,10272c8470e5ba8b8b95ca410501b7b07db55d5f,1,149,code,BATCH-070,verified,codex-galileo,codex-kierkegaard,,BATCH-070 full range independently verified
tests/unit/test_container_cache_singleton.py,dGVzdHMvdW5pdC90ZXN0X2NvbnRhaW5lcl9jYWNoZV9zaW5nbGV0b24ucHk=,abb237e147210ae224301f25fa0620f69aa79e55,1,311,code,BATCH-071,verified,codex-galileo,codex-kierkegaard,B071-001,BATCH-071 full range independently verified
tests/unit/test_container_singleton_us202.py,dGVzdHMvdW5pdC90ZXN0X2NvbnRhaW5lcl9zaW5nbGV0b25fdXMyMDIucHk=,cd5be1c8721918acd141566272d332740fab4577,1,204,code,BATCH-071,verified,codex-galileo,codex-kierkegaard,,BATCH-071 full range independently verified
tests/unit/test_context_adapter_error_handling.py,dGVzdHMvdW5pdC90ZXN0X2NvbnRleHRfYWRhcHRlcl9lcnJvcl9oYW5kbGluZy5weQ==,f96d5a947ba0a95063a3cd3bd92fdafac691f6d6,1,221,code,BATCH-071,verified,codex-galileo,codex-kierkegaard,,BATCH-071 full range independently verified
tests/unit/test_context_payload_schema.py,dGVzdHMvdW5pdC90ZXN0X2NvbnRleHRfcGF5bG9hZF9zY2hlbWEucHk=,8b986e000219e4d42a36d83d8431c81e4ad9919c,1,589,code,BATCH-071,verified,codex-galileo,codex-kierkegaard,B071-003,BATCH-071 full range independently verified
tests/unit/test_csv_import_hardening.py,dGVzdHMvdW5pdC90ZXN0X2Nzdl9pbXBvcnRfaGFyZGVuaW5nLnB5,6ce3f3d4f79371b246c6013833f37c631fc44fbf,1,219,code,BATCH-071,verified,codex-galileo,codex-kierkegaard,,BATCH-071 full range independently verified
tests/unit/test_csv_import_timeout.py,dGVzdHMvdW5pdC90ZXN0X2Nzdl9pbXBvcnRfdGltZW91dC5weQ==,1f9db7a9c956cebdf246c8fcf34e0a4c97236e30,1,196,code,BATCH-071,verified,codex-galileo,codex-kierkegaard,B071-002,BATCH-071 full range independently verified
tests/unit/test_def111_render_metric_fix.py,dGVzdHMvdW5pdC90ZXN0X2RlZjExMV9yZW5kZXJfbWV0cmljX2ZpeC5weQ==,842438171b75f99f263666192f1ad5beaaab078d,1,109,code,BATCH-071,verified,codex-galileo,codex-kierkegaard,B071-004,BATCH-071 full range independently verified
tests/unit/test_def138_edge_cases.py,dGVzdHMvdW5pdC90ZXN0X2RlZjEzOF9lZGdlX2Nhc2VzLnB5,1ee51f0a4438956a525c7076ebd9fec6b12f6d55,1,232,code,BATCH-072,verified,codex-kierkegaard,codex-hypatia,,BATCH-072 full range independently verified
tests/unit/test_def154_downstream_integration.py,dGVzdHMvdW5pdC90ZXN0X2RlZjE1NF9kb3duc3RyZWFtX2ludGVncmF0aW9uLnB5,5ec45225930c7519fc7de7586e32bc0b66369cd6,1,205,code,BATCH-072,verified,codex-kierkegaard,codex-hypatia,,BATCH-072 full range independently verified
tests/unit/test_def154_prompt_output.py,dGVzdHMvdW5pdC90ZXN0X2RlZjE1NF9wcm9tcHRfb3V0cHV0LnB5,cbbcea6a14f9ad7aff9121a617cc038451a6b630,1,161,code,BATCH-072,verified,codex-kierkegaard,codex-hypatia,,BATCH-072 full range independently verified
tests/unit/test_def154_verification.py,dGVzdHMvdW5pdC90ZXN0X2RlZjE1NF92ZXJpZmljYXRpb24ucHk=,b2fe7a22d1bfc0a023f01643f9179e9af4fc3d02,1,271,code,BATCH-072,verified,codex-kierkegaard,codex-hypatia,B072-001,BATCH-072 full range independently verified
tests/unit/test_definitie_repository_insert_payload.py,dGVzdHMvdW5pdC90ZXN0X2RlZmluaXRpZV9yZXBvc2l0b3J5X2luc2VydF9wYXlsb2FkLnB5,fbc9e840d02ce38c36afd773e64f247c42d88fe8,1,135,code,BATCH-072,verified,codex-kierkegaard,codex-hypatia,,BATCH-072 full range independently verified
tests/unit/test_definition_cleaning_fix.py,dGVzdHMvdW5pdC90ZXN0X2RlZmluaXRpb25fY2xlYW5pbmdfZml4LnB5,07823ffd88765e57fb0a9a579602f142c3dc0fe5,1,114,code,BATCH-072,verified,codex-kierkegaard,codex-hypatia,,BATCH-072 full range independently verified
tests/unit/test_definition_generation_handler_evicted_docs.py,dGVzdHMvdW5pdC90ZXN0X2RlZmluaXRpb25fZ2VuZXJhdGlvbl9oYW5kbGVyX2V2aWN0ZWRfZG9jcy5weQ==,0da389ff8090ba48f6cd434c97357c9680212667,1,109,code,BATCH-072,verified,codex-kierkegaard,codex-hypatia,,BATCH-072 full range independently verified
tests/unit/test_definition_repository_error_handling.py,dGVzdHMvdW5pdC90ZXN0X2RlZmluaXRpb25fcmVwb3NpdG9yeV9lcnJvcl9oYW5kbGluZy5weQ==,e524dd2e28dd518fe7ec5ea1b337c1a2f5c50676,1,76,code,BATCH-072,verified,codex-kierkegaard,codex-hypatia,,BATCH-072 full range independently verified
tests/unit/test_duplicate_web_lookup_fix.py,dGVzdHMvdW5pdC90ZXN0X2R1cGxpY2F0ZV93ZWJfbG9va3VwX2ZpeC5weQ==,5581345c277f497e00578a88ff33c0302570a887,1,203,code,BATCH-072,verified,codex-kierkegaard,codex-hypatia,,BATCH-072 full range independently verified
tests/unit/test_e2e_simulation.py,dGVzdHMvdW5pdC90ZXN0X2UyZV9zaW11bGF0aW9uLnB5,7eac2d049c6f87ddeefa69adfcbc196df8f634ac,1,131,code,BATCH-072,verified,codex-kierkegaard,codex-hypatia,B072-002,BATCH-072 full range independently verified
tests/unit/test_enhanced_retry_should_retry.py,dGVzdHMvdW5pdC90ZXN0X2VuaGFuY2VkX3JldHJ5X3Nob3VsZF9yZXRyeS5weQ==,90c09285c29600061affc0383eec7564815c01a6,1,111,code,BATCH-072,verified,codex-kierkegaard,codex-hypatia,,BATCH-072 full range independently verified
tests/unit/test_examples_resolve.py,dGVzdHMvdW5pdC90ZXN0X2V4YW1wbGVzX3Jlc29sdmUucHk=,d3d85e654016ad0728934962e7ac91d8cef7b904,1,97,code,BATCH-072,verified,codex-kierkegaard,codex-hypatia,,BATCH-072 full range independently verified
tests/unit/test_feature_flags_context_flow.py,dGVzdHMvdW5pdC90ZXN0X2ZlYXR1cmVfZmxhZ3NfY29udGV4dF9mbG93LnB5,7e142b877c24c6f81657a2892ff17df1d81051eb,1,585,code,BATCH-072,verified,codex-kierkegaard,codex-hypatia,,BATCH-072 full range independently verified
tests/unit/test_forbidden_symbols.py,dGVzdHMvdW5pdC90ZXN0X2ZvcmJpZGRlbl9zeW1ib2xzLnB5,ae484b8278d92467693fcbd31f665eaaf5bdac99,1,265,code,BATCH-073,verified,codex-kierkegaard,codex-hypatia,B073-001,BATCH-073 full range independently verified
tests/unit/test_import_export_repository_contract.py,dGVzdHMvdW5pdC90ZXN0X2ltcG9ydF9leHBvcnRfcmVwb3NpdG9yeV9jb250cmFjdC5weQ==,2c4dfabbe29b86de04e6deb9b9bd60e910859e09,1,70,code,BATCH-073,verified,codex-kierkegaard,codex-hypatia,,BATCH-073 full range independently verified
tests/unit/test_migrate_helpers.py,dGVzdHMvdW5pdC90ZXN0X21pZ3JhdGVfaGVscGVycy5weQ==,a299e6e5072414a81dd3f6bf49fc8a8ab408578c,1,136,code,BATCH-073,verified,codex-kierkegaard,codex-hypatia,,BATCH-073 full range independently verified
