path,path_b64,git_mode,object_type,object_id,file_type,bytes,physical_lines,logical_lines,scope_tier,status,reviewer,verified_by,reviewed_at,finding_ids,notes
docs/archief/bulk-archive-2025-08-18/screenshots/CleanShot 2025-08-11 at 13.35.32@2x.png,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3NjcmVlbnNob3RzL0NsZWFuU2hvdCAyMDI1LTA4LTExIGF0IDEzLjM1LjMyQDJ4LnBuZw==,100644,blob,32ace8f04e1673fb0de704052758aa34eb2dd3db,image/png,195322,,,F,pending,,,,,binary_review_required; line_by_line_not_applicable
docs/archief/bulk-archive-2025-08-18/technische-referentie/README.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9SRUFETUUubWQ=,100644,blob,6ee9b44aaef75268cc5f6219b37f6ecec4daf824,text/markdown,1254,47,35,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/AI_TOETSER_MODULE_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL0FJX1RPRVRTRVJfTU9EVUxFX0FOQUxZU0lTLm1k,100644,blob,4e6c236065155adb83abfc1f3ba998d3364f57c5,text/markdown,9213,293,240,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/CONFIG_MODULE_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL0NPTkZJR19NT0RVTEVfQU5BTFlTSVMubWQ=,100644,blob,fd70f8cebb9e79712e312bbd5a65c51aeccdb138,text/markdown,11953,469,381,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/DATABASE_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL0RBVEFCQVNFX0FOQUxZU0lTLm1k,100644,blob,6c9a700a070c766bde6c851e05f90cb893fd193b,text/markdown,10359,337,276,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/DATABASE_MODULE_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL0RBVEFCQVNFX01PRFVMRV9BTkFMWVNJUy5tZA==,100644,blob,2b1d8555e7967d7f57110ef2ad4de0f08693f864,text/markdown,12943,466,366,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/GENERATION_MODULE_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL0dFTkVSQVRJT05fTU9EVUxFX0FOQUxZU0lTLm1k,100644,blob,327c6aa8ad678dcc495a00f3fbb90e5c32382773,text/markdown,12987,470,383,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/INT01_MIGRATION_EXAMPLE.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL0lOVDAxX01JR1JBVElPTl9FWEFNUExFLm1k,100644,blob,40e64ef61a0a6c29d79e08efe6da0deae1dabe0c,text/markdown,3427,107,80,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/INTEGRATION_MODULE_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL0lOVEVHUkFUSU9OX01PRFVMRV9BTkFMWVNJUy5tZA==,100644,blob,b6a788f91d34701208dc70bf0e5ca8565848e9f6,text/markdown,5136,211,166,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/ORCHESTRATION_MODULE_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL09SQ0hFU1RSQVRJT05fTU9EVUxFX0FOQUxZU0lTLm1k,100644,blob,497cb8bfef01b6a8d73a017bd9023ae520c2603a,text/markdown,11582,458,374,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/README.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL1JFQURNRS5tZA==,100644,blob,a5fe2a236038ceb1cea6eb84d0716fa86fd96595,text/markdown,3706,97,75,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/SERVICES_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL1NFUlZJQ0VTX0FOQUxZU0lTLm1k,100644,blob,7efd8b4361a24848512bf35db903c790fa5d4f4e,text/markdown,9729,321,257,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/SERVICES_MODULE_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL1NFUlZJQ0VTX01PRFVMRV9BTkFMWVNJUy5tZA==,100644,blob,11c132debff92ac6804234cba5a90830f0f10968,text/markdown,11304,390,314,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/SMALLER_MODULES_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL1NNQUxMRVJfTU9EVUxFU19BTkFMWVNJUy5tZA==,100644,blob,649bfd2208c28693a144938aff5092cfb742ab77,text/markdown,18394,743,582,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/SRC_ROOT_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL1NSQ19ST09UX0FOQUxZU0lTLm1k,100644,blob,d01fcfad97061a5a99b53e6164ec620e0a69fc8d,text/markdown,12891,463,366,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/UI_MODULE_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL1VJX01PRFVMRV9BTkFMWVNJUy5tZA==,100644,blob,10987c387eb48a76ba7b51ef20b69d68e5580e77,text/markdown,13059,533,428,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/UTILS_MODULE_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL1VUSUxTX01PRFVMRV9BTkFMWVNJUy5tZA==,100644,blob,677848ff96b6a47e8e24ccde923e3e76ea59ee44,text/markdown,11376,461,362,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/VALIDATION_MODULE_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL1ZBTElEQVRJT05fTU9EVUxFX0FOQUxZU0lTLm1k,100644,blob,e719534ac5defc8ad6354d2c269769a16df5ba1e,text/markdown,9631,387,306,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/VOORBEELDEN_MODULE_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL1ZPT1JCRUVMREVOX01PRFVMRV9BTkFMWVNJUy5tZA==,100644,blob,9c907413d74558121b82e910ecb6e12d33a75bf6,text/markdown,12511,505,412,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/technische-referentie/modules/WEB_LOOKUP_MODULE_ANALYSIS.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3RlY2huaXNjaGUtcmVmZXJlbnRpZS9tb2R1bGVzL1dFQl9MT09LVVBfTU9EVUxFX0FOQUxZU0lTLm1k,100644,blob,2a1dd399f99a7e3fabfa5f0e7bf37bf75ad240c3,text/markdown,10458,385,305,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/testing/BROWSER_TEST_CHECKLIST.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3Rlc3RpbmcvQlJPV1NFUl9URVNUX0NIRUNLTElTVC5tZA==,100644,blob,1d8d42ad0168e1e77eb5a691677741575aafd43a,text/markdown,2003,88,64,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/testing/MIGRATION_LOG.md,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3Rlc3RpbmcvTUlHUkFUSU9OX0xPRy5tZA==,100644,blob,d3cf1df82bfaa169ccb6e86f2df237e283ca9358,text/markdown,4912,133,103,E,pending,,,,,
docs/archief/bulk-archive-2025-08-18/testing/quick_functional_test.py,ZG9jcy9hcmNoaWVmL2J1bGstYXJjaGl2ZS0yMDI1LTA4LTE4L3Rlc3RpbmcvcXVpY2tfZnVuY3Rpb25hbF90ZXN0LnB5,100644,blob,a68d6948faa458785aa634a24ce7e2785bcd6d6d,text/x-python,1674,62,41,E,pending,,,,,
docs/archief/handovers/HANDOVER-2025-09-09.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9IQU5ET1ZFUi0yMDI1LTA5LTA5Lm1k,100644,blob,b95326252bdb30a26a2b50425775b14d6507e37e,text/markdown,3712,98,78,E,pending,,,,,
docs/archief/handovers/HANDOVER-US-160-CONTEXT-MODEL-V2.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9IQU5ET1ZFUi1VUy0xNjAtQ09OVEVYVC1NT0RFTC1WMi5tZA==,100644,blob,f6c3e292d71d92ac694cf5bfc54e9359b75098a9,text/markdown,4355,86,70,E,pending,,,,,
docs/archief/handovers/backlog/EPIC-004/HANDOVER-2025-09-13-US-160-and-EPIC-012.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9iYWNrbG9nL0VQSUMtMDA0L0hBTkRPVkVSLTIwMjUtMDktMTMtVVMtMTYwLWFuZC1FUElDLTAxMi5tZA==,100644,blob,68f9bc9cab4396960ee2a2e30add20cc9079e753,text/markdown,4630,85,74,E,pending,,,,,
docs/archief/handovers/backlog/EPIC-012/HANDOVER-2025-09-13-US-160-and-EPIC-012.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9iYWNrbG9nL0VQSUMtMDEyL0hBTkRPVkVSLTIwMjUtMDktMTMtVVMtMTYwLWFuZC1FUElDLTAxMi5tZA==,100644,blob,f7a6e2ad40a2934febc074cc23a665a6924966a4,text/markdown,2194,46,37,E,pending,,,,,
docs/archief/handovers/handover-epic-010-completion.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci1lcGljLTAxMC1jb21wbGV0aW9uLm1k,100644,blob,70540a485d63d5ca713a81087f57fd7118943fd2,text/markdown,6373,210,165,E,pending,,,,,
docs/archief/handovers/handover-epic-010-context-analysis.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci1lcGljLTAxMC1jb250ZXh0LWFuYWx5c2lzLm1k,100644,blob,811f5a581acf8ddb345ed15648d25dc6d29417c2,text/markdown,7846,217,176,E,pending,,,,,
docs/archief/handovers/handover-v2-contract-refactoring.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci12Mi1jb250cmFjdC1yZWZhY3RvcmluZy5tZA==,100644,blob,3e3e4bcf09485f645639b473b5ce4ae7e5aac599,text/markdown,10932,318,247,E,pending,,,,,
docs/archief/handovers/handover-voorbeelden-fixes-completed.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci12b29yYmVlbGRlbi1maXhlcy1jb21wbGV0ZWQubWQ=,100644,blob,e5db00ec03fa12f97d42d0bdea0a264ec1e14a61,text/markdown,6522,186,153,E,pending,,,,,
docs/archief/handovers/handover-voorbeelden-ui-fix.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci12b29yYmVlbGRlbi11aS1maXgubWQ=,100644,blob,8d758df3f3b4dfa4105fcefdc34885c1764d5db3,text/markdown,5904,186,143,E,pending,,,,,
docs/archief/handovers/handover/HANDOVER_STORY_2.4.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci9IQU5ET1ZFUl9TVE9SWV8yLjQubWQ=,100644,blob,e93e81d5744031754b5d9818ec11b6739b3f559f,text/markdown,5752,197,155,E,pending,,,,,
docs/archief/handovers/handover/HANDOVER_WEB_LOOKUP_EPIC3.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci9IQU5ET1ZFUl9XRUJfTE9PS1VQX0VQSUMzLm1k,100644,blob,6b4168518ec4f92362bc3bcd6ce98f6ac1715909,text/markdown,14702,512,417,E,pending,,,,,
docs/archief/handovers/handover/archive/refactoring-status-handover-2025-01-09.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci9hcmNoaXZlL3JlZmFjdG9yaW5nLXN0YXR1cy1oYW5kb3Zlci0yMDI1LTAxLTA5Lm1k,100644,blob,54823cf0c46e9d7dd7489399e7d6d0331b15aed6,text/markdown,11780,317,247,E,pending,,,,,
docs/archief/handovers/handover/archive/session-handover-2025-01-09-evening.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci9hcmNoaXZlL3Nlc3Npb24taGFuZG92ZXItMjAyNS0wMS0wOS1ldmVuaW5nLm1k,100644,blob,6f3a97840a7273e3a090eb8e1c2c0630a6704f59,text/markdown,9464,286,232,E,pending,,,,,
docs/archief/handovers/handover/archive/session-handover-2025-01-09-implementation.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci9hcmNoaXZlL3Nlc3Npb24taGFuZG92ZXItMjAyNS0wMS0wOS1pbXBsZW1lbnRhdGlvbi5tZA==,100644,blob,ba651788c136ecd3ed2556125e2c23b8445ba2b6,text/markdown,8383,290,230,E,pending,,,,,
docs/archief/handovers/handover/archive/session-handover-2025-01-09.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci9hcmNoaXZlL3Nlc3Npb24taGFuZG92ZXItMjAyNS0wMS0wOS5tZA==,100644,blob,f9dece41d3c43fd7dfd6371880adca5a0df402f9,text/markdown,9690,260,213,E,pending,,,,,
docs/archief/handovers/handover/archive/session-handover-2025-01-10.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci9hcmNoaXZlL3Nlc3Npb24taGFuZG92ZXItMjAyNS0wMS0xMC5tZA==,100644,blob,ee2fbda893e25881b1d623c9eba2ccb64f9f7101,text/markdown,4614,132,104,E,pending,,,,,
docs/archief/handovers/handover/archive/story-2.4-handover-2025-01-09.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci9hcmNoaXZlL3N0b3J5LTIuNC1oYW5kb3Zlci0yMDI1LTAxLTA5Lm1k,100644,blob,ba0573fbc37bf21d2142092af0d2622e24f193ad,text/markdown,9319,287,221,E,pending,,,,,
docs/archief/handovers/handover/archive/story-2.4-implementation-2025-01-09.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci9hcmNoaXZlL3N0b3J5LTIuNC1pbXBsZW1lbnRhdGlvbi0yMDI1LTAxLTA5Lm1k,100644,blob,938e936dc2cfdf94fd048f96c7971723143e5101,text/markdown,6580,196,150,E,pending,,,,,
docs/archief/handovers/handover/plan-2025-01-10-updated.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci9wbGFuLTIwMjUtMDEtMTAtdXBkYXRlZC5tZA==,100644,blob,9880038bb99fd79e404113b3d7539980841d4975,text/markdown,4418,173,132,E,pending,,,,,
docs/archief/handovers/handover/plan-2025-01-10.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci9wbGFuLTIwMjUtMDEtMTAubWQ=,100644,blob,ee0a5bb94840ee1de08d9e9ee63c83c37e2263f5,text/markdown,4062,141,107,E,pending,,,,,
docs/archief/handovers/handover/refactoring-status-verified-2025-01-09.md,ZG9jcy9hcmNoaWVmL2hhbmRvdmVycy9oYW5kb3Zlci9yZWZhY3RvcmluZy1zdGF0dXMtdmVyaWZpZWQtMjAyNS0wMS0wOS5tZA==,100644,blob,1cd9aeb71717ab31aae64ea9f79b219fd78b5c1d,text/markdown,4966,162,128,E,pending,,,,,
docs/archief/requirements/ARCHIVE_SUMMARY.md,ZG9jcy9hcmNoaWVmL3JlcXVpcmVtZW50cy9BUkNISVZFX1NVTU1BUlkubWQ=,100644,blob,c4927e37c8c5471287db02682da5951bac3e2699,text/markdown,1736,43,30,E,pending,,,,,
docs/archief/requirements/EPIC-001-database-infrastructure.md,ZG9jcy9hcmNoaWVmL3JlcXVpcmVtZW50cy9FUElDLTAwMS1kYXRhYmFzZS1pbmZyYXN0cnVjdHVyZS5tZA==,100644,blob,766b005428b8048ebb5cc6648ede2e9fefc393d5,text/markdown,3315,137,103,E,pending,,,,,
docs/archief/requirements/EPIC-002-web-lookup-module.md,ZG9jcy9hcmNoaWVmL3JlcXVpcmVtZW50cy9FUElDLTAwMi13ZWItbG9va3VwLW1vZHVsZS5tZA==,100644,blob,c346ee7f6eeaacfb2d364ad713c2938f45928704,text/markdown,5138,193,149,E,pending,,,,,
docs/archief/requirements/EPIC-003-ui-quick-wins.md,ZG9jcy9hcmNoaWVmL3JlcXVpcmVtZW50cy9FUElDLTAwMy11aS1xdWljay13aW5zLm1k,100644,blob,ae48b7654e7e29356a33f78b946e550e45ab3f62,text/markdown,5919,240,185,E,pending,,,,,
docs/archief/requirements/EPIC-004-content-enrichment.md,ZG9jcy9hcmNoaWVmL3JlcXVpcmVtZW50cy9FUElDLTAwNC1jb250ZW50LWVucmljaG1lbnQubWQ=,100644,blob,9c553faf5a0617947b0afb55e18b9a9333a7e5d9,text/markdown,7566,300,232,E,pending,,,,,
docs/archief/requirements/EPIC-005-tab-activation.md,ZG9jcy9hcmNoaWVmL3JlcXVpcmVtZW50cy9FUElDLTAwNS10YWItYWN0aXZhdGlvbi5tZA==,100644,blob,b8cb68917da362bb7e8ed90ae1a2dc840ac47ab3,text/markdown,11847,481,369,E,pending,,,,,
docs/archief/requirements/EPIC-006-prompt-optimization.md,ZG9jcy9hcmNoaWVmL3JlcXVpcmVtZW50cy9FUElDLTAwNi1wcm9tcHQtb3B0aW1pemF0aW9uLm1k,100644,blob,06647951cdf1df7f79c1d2691e824635a22ecf26,text/markdown,9071,324,248,E,pending,,,,,
docs/archief/requirements/EPIC-007-test-suite-restoration.md,ZG9jcy9hcmNoaWVmL3JlcXVpcmVtZW50cy9FUElDLTAwNy10ZXN0LXN1aXRlLXJlc3RvcmF0aW9uLm1k,100644,blob,a1eeb826f2d247d1a4d0045a4195af12d5216ec6,text/markdown,14141,541,435,E,pending,,,,,
docs/archief/requirements/STEP2_FEATURES.md,ZG9jcy9hcmNoaWVmL3JlcXVpcmVtZW50cy9TVEVQMl9GRUFUVVJFUy5tZA==,100644,blob,5a934d2a2632917c60b673e50f84980b3f161b5b,text/markdown,7159,211,159,E,pending,,,,,
docs/archief/requirements/backlog.md,ZG9jcy9hcmNoaWVmL3JlcXVpcmVtZW50cy9iYWNrbG9nLm1k,100644,blob,63ac1424c4816e56ddf84c80d0db3d7b71f7a64a,text/markdown,9047,300,222,E,pending,,,,,
docs/archief/requirements/epic-restructure-proposal.md,ZG9jcy9hcmNoaWVmL3JlcXVpcmVtZW50cy9lcGljLXJlc3RydWN0dXJlLXByb3Bvc2FsLm1k,100644,blob,604c3b529495ed0b5d4fa48e1e5ff6331e981fed,text/markdown,7315,202,157,E,pending,,,,,
docs/archief/requirements/prd.md,ZG9jcy9hcmNoaWVmL3JlcXVpcmVtZW50cy9wcmQubWQ=,100644,blob,0af957cae887995f33dfc3bb2a72cac33edfe398,text/markdown,27857,855,662,E,pending,,,,,
docs/architectuur/ARCHITECTURE.md,ZG9jcy9hcmNoaXRlY3R1dXIvQVJDSElURUNUVVJFLm1k,100644,blob,18d47ea1a049df3c2f23fba9bbeed55222eee9fe,text/markdown,35957,1217,929,E,pending,,,,,
docs/architectuur/CACHE_MONITORING_SUMMARY.md,ZG9jcy9hcmNoaXRlY3R1dXIvQ0FDSEVfTU9OSVRPUklOR19TVU1NQVJZLm1k,100644,blob,818fbb85ff20ada024ed56fba8586ceb59b80b70,text/markdown,6782,255,196,E,pending,,,,,
docs/architectuur/CONTEXT_MODEL_V2.md,ZG9jcy9hcmNoaXRlY3R1dXIvQ09OVEVYVF9NT0RFTF9WMi5tZA==,100644,blob,e0d1a49ea6dfb020443d2fd990ce04140a2ecbac,text/markdown,1906,46,36,E,pending,,,,,
docs/architectuur/ONTOLOGICAL_CLASSIFIER_SUMMARY.md,ZG9jcy9hcmNoaXRlY3R1dXIvT05UT0xPR0lDQUxfQ0xBU1NJRklFUl9TVU1NQVJZLm1k,100644,blob,5910045bfa0bdcad437b7000a730b0f38a51de5a,text/markdown,12189,454,330,E,pending,,,,,
docs/architectuur/README.md,ZG9jcy9hcmNoaXRlY3R1dXIvUkVBRE1FLm1k,100644,blob,6d9861cacf7325465b3d3f2b1cab3780623fc2bc,text/markdown,6809,174,133,E,pending,,,,,
docs/architectuur/cache-monitoring-design.md,ZG9jcy9hcmNoaXRlY3R1dXIvY2FjaGUtbW9uaXRvcmluZy1kZXNpZ24ubWQ=,100644,blob,ecfcf6c7200416ec2d5a3d985201ee8dc6f1b9a2,text/markdown,35471,1078,885,E,pending,,,,,
docs/architectuur/cache-monitoring-quick-reference.md,ZG9jcy9hcmNoaXRlY3R1dXIvY2FjaGUtbW9uaXRvcmluZy1xdWljay1yZWZlcmVuY2UubWQ=,100644,blob,a600e344b9d03d82bf2d7201e8c33a7d1e158cb1,text/markdown,8761,378,305,E,pending,,,,,
docs/architectuur/contracts/schemas/validation_result.schema.json,ZG9jcy9hcmNoaXRlY3R1dXIvY29udHJhY3RzL3NjaGVtYXMvdmFsaWRhdGlvbl9yZXN1bHQuc2NoZW1hLmpzb24=,100644,blob,fbd5512b525c97a5ad5523b5963677c4c49ebcbc,application/json,7970,274,274,D,verified,codex-galileo,codex-hypatia,2026-08-11T14:20:00Z,,immutable blob fully independently reviewed
docs/architectuur/contracts/schemas/validation_result_v1.0.0.schema.json,ZG9jcy9hcmNoaXRlY3R1dXIvY29udHJhY3RzL3NjaGVtYXMvdmFsaWRhdGlvbl9yZXN1bHRfdjEuMC4wLnNjaGVtYS5qc29u,100644,blob,df54b927a9ec76e77f48d9466b65d1c1dcfacf60,application/json,6607,244,244,D,verified,codex-galileo,codex-hypatia,2026-08-11T14:20:00Z,B109-001,immutable blob fully independently reviewed
docs/architectuur/contracts/validation_result_contract.md,ZG9jcy9hcmNoaXRlY3R1dXIvY29udHJhY3RzL3ZhbGlkYXRpb25fcmVzdWx0X2NvbnRyYWN0Lm1k,100644,blob,ea3ee09029c2e8c8a0f09183a8d4ece172ff0315,text/markdown,7997,285,240,E,pending,,,,,
docs/architectuur/decisions/ADR-005-UNIFIED-STATE-MANAGEMENT.md,ZG9jcy9hcmNoaXRlY3R1dXIvZGVjaXNpb25zL0FEUi0wMDUtVU5JRklFRC1TVEFURS1NQU5BR0VNRU5ULm1k,100644,blob,a85154869fc75a70ea0046dd5f200cca25b0c8f6,text/markdown,13822,500,403,E,pending,,,,,
docs/architectuur/decisions/ADR-006-CONTEXT-DISPLAY-POLICY.md,ZG9jcy9hcmNoaXRlY3R1dXIvZGVjaXNpb25zL0FEUi0wMDYtQ09OVEVYVC1ESVNQTEFZLVBPTElDWS5tZA==,100644,blob,9c8aaf1a4b454782e4ebb4adc4e4057c63b55c65,text/markdown,2155,41,34,E,pending,,,,,
docs/architectuur/definitie service/SERVICE_ARCHITECTUUR_IMPLEMENTATIE_BLAUWDRUK.md,ZG9jcy9hcmNoaXRlY3R1dXIvZGVmaW5pdGllIHNlcnZpY2UvU0VSVklDRV9BUkNISVRFQ1RVVVJfSU1QTEVNRU5UQVRJRV9CTEFVV0RSVUsubWQ=,100644,blob,36d771dcf114f86cb29d5a3aac53e0e18524a099,text/markdown,61589,1600,1320,E,pending,,,,,
docs/architectuur/definitie service/archief/DEFINITION_GENERATOR_REFACTORING_PROPOSAL.md,ZG9jcy9hcmNoaXRlY3R1dXIvZGVmaW5pdGllIHNlcnZpY2UvYXJjaGllZi9ERUZJTklUSU9OX0dFTkVSQVRPUl9SRUZBQ1RPUklOR19QUk9QT1NBTC5tZA==,100644,blob,e52fdf4b6b0ecdc196234a9aba26d26f08246e3c,text/markdown,13719,461,356,E,pending,,,,,
docs/architectuur/definitie service/archief/DOCUMENT_VERGELIJKING_ANALYSE.md,ZG9jcy9hcmNoaXRlY3R1dXIvZGVmaW5pdGllIHNlcnZpY2UvYXJjaGllZi9ET0NVTUVOVF9WRVJHRUxJSktJTkdfQU5BTFlTRS5tZA==,100644,blob,e79b0088ad15c9acbbcab51c26fbc110aefe1fa7,text/markdown,13030,420,323,E,pending,,,,,
docs/architectuur/definitie service/archief/ENHANCED_SERVICE_ARCHITECTURE_PROPOSAL_van Claude.md,ZG9jcy9hcmNoaXRlY3R1dXIvZGVmaW5pdGllIHNlcnZpY2UvYXJjaGllZi9FTkhBTkNFRF9TRVJWSUNFX0FSQ0hJVEVDVFVSRV9QUk9QT1NBTF92YW4gQ2xhdWRlLm1k,100644,blob,4d50b001c5d05e58de701117eee6e702024cc90c,text/markdown,24907,808,632,E,pending,,,,,
docs/architectuur/definitie service/archief/HYBRID_PROMPT_ARCHITECTURE_PROPOSAL.md,ZG9jcy9hcmNoaXRlY3R1dXIvZGVmaW5pdGllIHNlcnZpY2UvYXJjaGllZi9IWUJSSURfUFJPTVBUX0FSQ0hJVEVDVFVSRV9QUk9QT1NBTC5tZA==,100644,blob,1ed8e7144cc5f1ebd6ee84c13667864aead2567c,text/markdown,31286,1084,852,E,pending,,,,,
docs/architectuur/definitie service/archief/PROMPT_BUILDER_REFACTORING_WORKFLOW.md,ZG9jcy9hcmNoaXRlY3R1dXIvZGVmaW5pdGllIHNlcnZpY2UvYXJjaGllZi9QUk9NUFRfQlVJTERFUl9SRUZBQ1RPUklOR19XT1JLRkxPVy5tZA==,100644,blob,9bdf64a15e1a413806721cc87d413ea56869e070,text/markdown,20062,658,539,E,pending,,,,,
